_id,WinnersMeshapryDiur,WinnersHasryDiur,WinnersSeriesC,WinnersSeriesB,WinnersSeriesA,WinnersBneyMakom,Winners,SubscribersMeshapryDiur,SubscribersSeriesC,SubscribersSeriesB,SubscribersSeriesA,SubscribersDisabled,SubscribersBenyMakom,Subscribers,LotteryNativeHousingUnits,LotteryHousingUnits,LotterySignupNativeHousingUnits,LotterySignupHousingUnits,PriceForMeter,ConstructionPermitName,ProjectStatus,ProviderName,ProjectName,ProjectId,Neighborhood,LamasName,LamasCode,LotteryExecutionDate,LotteryEndSignupDate,LotteryStatusValue,Eligibility,MarketingRep,MarketingMethodDesc,MarketingMethod,CentralizationType,ContinLotteryId,ParentLotteryId,LotteryType,LotteryId
929,0,34,30,4,0,21,34,0,541,81,19,0,183,641,6,33,4,31,"4,080.00",???? ???,????? ?????,?.?.? ???? ????? ??????,????? ?????????,94,????? ?????????,??? ???,9200,28/06/2020,6/17/2020 0:00,?????? ??????,?+?+?,"???""?",???? ??????,18,-,-,457,????,1597
930,0,31,27,4,0,6,31,0,3922,395,142,0,386,4459,0,28,0,28,"10,615.00",???? ???,????? ?????,"????? ?? ???? ????? ?????? ??""?",??? P,48,??? P,???????,1200,28/06/2020,6/17/2020 0:00,?????? ??????,?+?+?,"??""?",???? ??????,19,-,-,1491,????,1596
931,0,159,141,15,3,36,159,0,2238,180,79,0,296,2497,35,155,33,145,"5,926.00",???? ???,??????? ?????,"???? ?????? ???? ?????? ??""?",???????? ?????,37969,???????? ?????,??????,7100,28/06/2020,6/17/2020 0:00,?????? ??????,?+?+?,"???""?",???? ??????,18,-,-,1028,????,1595
932,0,54,47,6,1,10,54,0,3062,290,25,0,695,3377,1,54,1,54,"7,524.00",???? ??? ???? ????????,????? ?????,"??? - ?????? ????? ?????? ??""?",??? ?,35,??? ?,??? ???,2610,07/05/2020,4/27/2020 0:00,?????? ??????,?+?+?,"???""?",???? ??????,18,-,-,168,????,1594
933,0,36,32,3,1,12,36,0,2994,279,26,0,668,3299,13,32,13,32,"7,686.00",???? ???,????? ?????,"???? ??? ??? ??""?",??? ?,45,??? ?,??? ???,2610,07/05/2020,4/27/2020 0:00,????? ????? ?????? ?????,?+?+?,"???""?",???? ??????,18,-,-,219,????,1593
934,0,3,3,0,0,3,3,0,2726,251,21,0,612,2998,3,3,3,3,"7,626.00",???? ???,????? ?????,"???? ?? ????? ???? ????? ??""?",??? ?,42047,??? ?,??? ???,2610,07/05/2020,4/27/2020 0:00,?????? ??????,?+?+?,"???""?",???? ??????,18,-,-,221,????,1592
935,3,36,32,2,2,20,39,4,558,56,27,0,60,645,4,5,4,5,"6,978.00",???? ???,????? ?????,"???? ????? ??????? ?????? ????? ????? ??""?",??? 01,48417,??? 01,???? ?????,2300,07/05/2020,4/27/2020 0:00,?????? ??????,?+?+?,"??""?",???? ??????,19,-,1708,456,????,1591
936,14,111,100,6,5,32,125,81,845,68,23,0,124,1017,27,118,27,118,"5,449.00",???? ??? ???? ????????,????? ?????,"??? ????? ???? ????? ??""?",??? 12,52548,??? 12,??????,246,07/05/2020,4/27/2020 0:00,?????? ??????,???? ?????? ????,"??""?",???? ??????,19,-,-,664,????,1590
937,2,24,20,2,2,7,26,45,340,32,18,0,28,435,32,52,32,52,"6,255.00",???? ???,??????? ?????,"????? ???? ??????? ??""?",????? ???? ??????,47561,????? ???? ??????,?????,9100,07/05/2020,4/27/2020 0:00,?????? ??????,???? ?????? ????,"???""?",???? ??????,18,-,1749,1351,????,1589
938,6,42,35,6,1,12,48,183,1382,110,48,0,403,1723,0,35,0,35,"7,640.00",???? ???,????? ?????,???? ?????? ????? ?????? ?????,??????-??' ??????,48202,??????-??' ??????,??????,7100,07/05/2020,4/27/2020 0:00,?????? ??????,???? ?????? ????,"??""?",???? ??????,19,-,-,1176,????,1588
939,4,36,32,4,0,13,40,182,1365,113,44,0,396,1704,0,29,0,29,"7,640.00",???? ???,????? ?????,???? ?????? ????? ?????? ?????,??????-??' ??????,48204,??????-??' ??????,??????,7100,07/05/2020,4/27/2020 0:00,?????? ??????,???? ?????? ????,"??""?",???? ??????,19,-,-,1177,????,1587
940,0,28,24,4,0,13,28,0,2996,281,26,0,665,3303,15,23,15,23,"7,542.00",???? ???,????? ?????,"???? ???""? ??""?",??? ?,42052,??? ?,??? ???,2610,07/05/2020,4/27/2020 0:00,????? ????? ?????? ?????,?+?+?,"???""?",???? ??????,18,-,-,222,????,1586
941,3,44,38,5,1,17,47,176,1279,98,46,0,385,1599,0,21,0,21,"7,809.00",???? ???,??????? ?????,"??? ????? ?????? ??""?",??????-??' ??????,48211,??????-??' ??????,??????,7100,07/05/2020,4/27/2020 0:00,?????? ??????,???? ?????? ????,"??""?",???? ??????,19,-,-,1355,????,1585
942,2,46,43,2,1,20,48,53,628,44,14,0,77,739,17,17,17,17,"6,349.00",???? ???,??????? ?????,"????? ?????? (?.?) ????? ??????? ??""?",???? 10,61511,???? 10,??????,246,07/05/2020,4/27/2020 0:00,?????? ??????,???? ?????? ????,"??""?",???? ??????,19,-,1701,1168,????,1584
943,0,35,0,33,2,8,35,0,0,379,106,0,87,485,0,15,0,15,"9,418.00",???? ???,????? ?????,"???? ???? ?????? ????? ??""?",??? P,47717,??? P,???????,1200,07/05/2020,4/27/2020 0:00,?????? ??????,?+?,"??""?",???? ??????,19,-,1729,377,????,1583
944,0,54,52,1,1,23,54,0,1769,104,47,0,277,1920,0,4,0,4,"9,039.00",???? ???,??????? ?????,"??? ????? ?????? ??""?",????,46496,????,????,8500,07/05/2020,4/27/2020 0:00,?????? ??????,?+?+?,"??""?",???? ??????,19,-,-,754,????,1582
945,0,4,3,1,0,4,4,0,336,30,13,0,22,379,3,4,3,4,"5,397.00",???? ???,????? ?????,????? ???? - ???? ????? ??????,??????,36957,??????,???? ???????,2034,07/05/2020,4/27/2020 0:00,?????? ??????,?+?+?,"???""?",???? ??????,18,-,-,581,????,1581
946,0,16,0,14,2,3,16,0,0,329,101,0,78,430,0,3,0,3,"9,518.00",???? ???,????? ?????,"???? ???? ?????? ????? ??""?",??? P,47700,??? P,???????,1200,07/05/2020,4/27/2020 0:00,?????? ??????,?+?,"??""?",???? ??????,19,-,1783,370,????,1580
947,0,6,6,0,0,4,6,0,2702,244,20,0,595,2966,2,2,2,2,"7,653.00",???? ???,????? ?????,"????? ????? ???? ???? ??""?",??? ?,45082,??? ?,??? ???,2610,07/05/2020,4/27/2020 0:00,?????? ??????,?+?+?,"???""?",???? ??????,18,-,-,488,????,1579
948,0,44,41,3,0,17,44,0,583,40,18,0,67,641,3,3,3,3,"7,755.00",???? ???,????? ?????,"?. ?. ?????? ????? ??????? ??""",??? ???? ?????,50223,??? ???? ?????,????? ????,240,07/05/2020,4/27/2020 0:00,?????? ??????,?+?+?,"???""?",???? ??????,18,-,-,752,????,1578
949,0,21,0,17,4,5,21,0,0,342,99,0,78,441,1,2,1,2,"8,833.00",???? ???,??????? ?????,"??-?? ????? ??????? ??""?",??? P,48422,??? P,???????,1200,07/05/2020,4/27/2020 0:00,?????? ??????,?+?,"??""?",???? ??????,19,-,-,383,????,1577
950,0,12,0,9,3,7,12,0,0,418,187,0,181,605,0,1,0,1,"9,700.00",???? ???,??????? ?????,???? ???,????,48174,????,????? ?????,8300,07/05/2020,4/27/2020 0:00,?????? ??????,?+?,"??""?",???? ??????,19,-,-,323,????,1576
951,5,52,47,3,2,15,57,115,1083,91,36,0,246,1325,0,49,0,49,"6,420.00",???? ???,????? ?????,"???? ?????? ????? (1999) ??""?",WIN ???? ??,44813,??????? ????,???? ??,2630,07/05/2020,4/27/2020 0:00,????? ????? ?????? ?????,???? ?????? ????,"??""?",???? ??????,19,-,1994,1410,????,1575
952,0,164,136,22,6,67,164,0,2031,234,86,0,689,2351,32,164,32,164,"8,595.00",????? ???? (???? ??????),??????? ?????,"??? ????? ????? ???? ??????? ??""?",???? ????,61290,???? ????,????,4000,24/03/2020,12/3/2020 0:00,?????? ??????,?+?+?,"??""?",???? ??????,19,?????? 2020,-,-,??????,1574
953,0,199,163,21,15,90,199,0,2249,255,94,0,749,2598,49,249,49,249,"7,994.00",????? ???? (???? ??????),??????? ?????,"??? ???? ??????? ??""?",???? ????,61288,???? ????,????,4000,24/03/2020,12/3/2020 0:00,?????? ??????,?+?+?,"??""?",???? ??????,19,?????? 2020,-,-,??????,1573
954,0,209,174,26,9,104,209,0,2255,245,97,0,747,2597,49,249,49,249,"8,144.00",????? ???? (???? ??????),??????? ?????,"??? ???? ??????? ??""?",???? ????,61287,???? ????,????,4000,24/03/2020,12/3/2020 0:00,?????? ??????,?+?+?,"??""?",???? ??????,19,?????? 2020,-,-,??????,1572
955,0,58,55,3,0,37,58,0,1055,99,24,0,281,1178,29,59,29,59,"6,357.00",???? ???,????? ?????,"?. ?. ?????? ????? ??????? ??""",?? ???? ?',54531,?? ???? ?',??? ?????,1061,24/03/2020,12/3/2020 0:00,?????? ??????,?+?+?,"???""?",???? ??????,18,?????? 2020,-,-,??????,1571
956,0,52,48,3,1,35,52,0,1084,101,25,0,289,1210,26,52,26,52,"5,987.00",???? ???,????? ?????,"?. ?. ?????? ????? ??????? ??""",?? ???? ?',54530,?? ???? ?',??? ?????,1061,24/03/2020,12/3/2020 0:00,?????? ??????,?+?+?,"???""?",???? ??????,18,?????? 2020,-,-,??????,1570
957,0,59,55,4,0,40,59,0,1116,106,23,0,294,1245,29,59,29,59,"5,947.00",???? ???,????? ?????,"?. ?. ?????? ????? ??????? ??""",?? ???? ?',54529,?? ???? ?',??? ?????,1061,24/03/2020,12/3/2020 0:00,?????? ??????,?+?+?,"???""?",???? ??????,18,?????? 2020,-,-,??????,1569
958,0,19,14,5,0,8,19,0,524,61,11,0,34,596,9,19,9,19,"5,777.00",????? ???? (???? ??????),??????? ?????,"?? ???? ???? ?????? ??????? ??""?",??????,41219,??????,???? ???????,2034,24/03/2020,12/3/2020 0:00,?????? ??????,?+?+?,"???""?",???? ??????,18,?????? 2020,-,-,??????,1568
959,0,12,10,1,1,5,12,0,4451,502,192,0,999,5145,0,10,0,10,"10,069.00",???? ???,????? ?????,"?????? ???? (1965) ??""?",????,48168,????,????? ?????,8300,23/02/2020,2/16/2020 0:00,?????? ??????,?+?+?,"??""?",???? ??????,19,-,-,1382,????,1567
960,21,65,47,5,13,73,86,46,211,25,21,0,101,303,21,22,21,22,-,???? ???,????? ?????,"???? ??""?",???? ?',47292,???? ?',???,7600,23/02/2020,2/16/2020 0:00,?????? ??????,???? ?????? ????,"???""?",???? ??????,18,-,-,1353,????,1566
961,2,15,12,1,2,2,17,62,496,49,22,0,88,629,1,1,1,1,"5,455.00",???? ???,??????? ?????,"???? ???? ???? ????? ??""?",?????,53034,?????,??????,31,23/02/2020,2/16/2020 0:00,?????? ??????,???? ?????? ????,"??""?",???? ??????,19,-,1821,870,????,1565
962,0,0,0,0,0,0,0,13,82,10,1,0,6,106,9,9,9,9,"5,594.00",???? ???,????? ?????,"???? ?????? ????? ?????? ??""?","?????? 427,428,521,522",123,??' ???? ( ??' ??,??????,2200,23/02/2020,2/16/2020 0:00,?????? ??????,???? ?????? ????,"???""?",???? ??????,18,-,1679,1416,????,1564
963,3,29,23,2,4,13,32,157,943,78,39,0,356,1217,0,3,0,3,"7,640.00",???? ???,????? ?????,???? ?????? ????? ?????? ?????,??????-??' ??????,48203,??????-??' ??????,??????,7100,23/02/2020,2/16/2020 0:00,?????? ??????,???? ?????? ????,"??""?",???? ??????,19,-,1695,1234,????,1563
964,5,30,28,2,0,16,35,163,994,78,42,0,376,1277,0,22,0,7,"7,284.00",???? ???,????? ?????,"?.??? ???????? ??""?",??????-??' ??????,48209,??????-??' ??????,??????,7100,23/02/2020,2/16/2020 0:00,?????? ??????,???? ?????? ????,"??""?",???? ??????,19,-,1773,1235,????,1562
965,6,30,20,2,8,36,36,20,123,12,13,0,45,168,17,17,14,14,"5,594.00",???? ???,????? ?????,"???? ?????? ????? ?????? ??""?","?????? 520,519,426",122,??' ???? ( ??' ??,??????,2200,23/02/2020,2/16/2020 0:00,?????? ??????,???? ?????? ????,"???""?",???? ??????,18,-,-,1417,????,1561
966,25,42,36,3,3,48,67,132,707,82,28,0,192,949,0,51,0,46,"6,838.00",???? ???,????? ?????,"??????? ????? ??""?",??????? ????,44812,??????? ????,???? ??,2630,23/02/2020,2/16/2020 0:00,?????? ??????,???? ?????? ????,"??""?",???? ??????,19,-,-,1413,????,1560
967,3,31,28,2,1,10,34,178,1021,81,43,0,376,1323,0,34,0,34,"7,776.00",???? ???,????? ?????,"???? ??? ????? ????""? 2011 ??""",??????-??' ??????,48200,??????-??' ??????,??????,7100,23/02/2020,2/16/2020 0:00,?????? ??????,???? ?????? ????,"??""?",???? ??????,19,-,-,1352,????,1559
968,2,35,33,1,1,15,37,26,293,30,13,0,39,362,35,58,34,49,"5,985.00",???? ???,????? ?????,"????? ???? ??????? ??""?",????? ???? ??????,47553,????? ???? ??????,?????,9100,23/02/2020,2/16/2020 0:00,?????? ??????,???? ?????? ????,"???""?",???? ??????,18,-,1646,1297,????,1558
969,5,50,49,1,0,19,55,184,1087,85,46,0,385,1402,1,55,1,55,"7,776.00",???? ???,????? ?????,"???? ??? ????? ????""? 2011 ??""",??????-??' ??????,48213,??????-??' ??????,??????,7100,23/02/2020,2/16/2020 0:00,?????? ??????,???? ?????? ????,"??""?",???? ??????,19,-,-,1236,????,1557
970,9,133,114,7,12,81,142,83,673,66,35,0,169,857,32,63,32,62,"5,856.00",???? ???,????? ?????,"???? - ???? ?????? ????? ??""?",??? 12,52550,??? 12,??????,246,23/02/2020,2/16/2020 0:00,?????? ??????,???? ?????? ????,"??""?",???? ??????,19,-,2017,667,????,1556
971,4,27,21,2,4,7,31,76,427,40,22,0,94,565,0,2,0,2,"6,889.00",???? ???,????? ?????,"????? ??""?",???? ????? ??????,50487,???? ????? ??????,???? ??????,8200,23/02/2020,2/16/2020 0:00,?????? ??????,???? ?????? ????,"???""?",???? ??????,18,-,-,854,????,1555
972,2,8,7,0,1,2,10,82,455,43,27,0,105,607,0,9,0,5,"7,151.00",???? ???,????? ?????,"????? ???? ??????? ??""?",???? ????? ??????,50489,???? ????? ??????,???? ??????,8200,23/02/2020,2/16/2020 0:00,?????? ??????,???? ?????? ????,"???""?",???? ??????,18,-,-,856,????,1554
973,2,11,10,1,0,9,13,163,988,81,45,0,407,1277,0,6,0,6,"7,755.00",???? ???,????? ?????,"???? ??? ????? ?.? ??""?",???? ??????,62765,???? ??????,??????,7100,23/02/2020,2/16/2020 0:00,?????? ??????,???? ?????? ????,"??""?",???? ??????,19,-,-,1094,????,1553
974,11,64,55,7,2,30,75,325,3382,454,47,0,899,4208,0,67,0,67,"7,618.00",???? ??? ???? ????????,??????? ?????,"?????? ???? ????? ??""?",??? ?,50189,??? ?,??? ???,2610,23/02/2020,2/16/2020 0:00,?????? ??????,???? ?????? ????,"???""?",???? ??????,18,-,-,1399,????,1552
975,0,24,21,2,1,5,24,0,1071,100,46,0,353,1217,0,13,0,8,"7,200.00",???? ???,????? ?????,???? ????? ???? ????? ?????? ?,??????-??' ??????,48206,??????-??' ??????,??????,7100,23/02/2020,2/16/2020 0:00,?????? ??????,?+?+?,"??""?",???? ??????,19,-,1697,481,????,1551
976,0,107,99,6,2,30,107,0,1585,131,50,0,307,1766,10,10,10,10,"8,382.00",???? ???,????? ?????,"???? ????? ???? ????? ??""?",????,48157,????,????,8500,23/02/2020,2/16/2020 0:00,?????? ??????,?+?+?,"??""?",???? ??????,19,-,-,841,????,1550
977,0,22,18,3,1,6,22,0,2571,354,115,0,121,3040,5,15,5,12,"12,380.00",???? ???,????? ?????,"?????? ???? (1965) ??""?",??? ?????,113,??? ?????,????,1304,23/02/2020,2/16/2020 0:00,????? ????? ?????? ?????,?+?+?,"??""?",???? ??????,19,-,-,605,????,1549
978,0,22,20,2,0,10,22,0,1071,99,47,0,332,1217,0,18,0,16,"7,278.00",???? ???,??????? ?????,"?. ???? ???? ?????? ??""?",??????-??' ??????,48214,??????-??' ??????,??????,7100,23/02/2020,2/16/2020 0:00,?????? ??????,?+?+?,"??""?",???? ??????,19,-,1753,486,????,1548
979,0,21,20,1,0,13,21,0,3043,378,35,0,720,3456,3,18,3,18,"7,874.00",???? ???,????? ?????,"?. ??? ??""?, ??? ????? ????? ??????? ??""?- ?????? ??? ????",??? ????,118,??? ????,??? ???,2610,23/02/2020,2/16/2020 0:00,????? ????? ?????? ?????,?+?+?,"???""?",???? ??????,18,-,1764,615,????,1547
980,0,105,95,9,1,40,105,0,1552,129,50,0,315,1731,22,22,21,21,"8,869.00",????? ???? (???? ??????),????? ?????,"????? ?? ?.? ??""?",????,54696,????,????,8500,23/02/2020,2/16/2020 0:00,?????? ??????,?+?+?,"??""?",???? ??????,19,-,-,840,????,1546
981,0,27,23,2,2,21,27,0,2501,319,79,0,1671,2899,0,26,0,23,"14,336.00",???? ???,????? ?????,???? ???? ???? ?????? ????? ??,?????? ????,35010,?????? ????,???????,3000,23/02/2020,2/16/2020 0:00,????? ????? ?????? ?????,?+?+?,"???""?",???? ??????,18,-,1761,472,????,1545
982,0,30,28,2,0,19,30,0,3415,461,39,0,811,3915,23,23,23,23,"7,523.00",???? ???,????? ?????,"?.?.? ???? ????? ???? ??""?",??? ?,45083,??? ?,??? ???,2610,23/02/2020,2/16/2020 0:00,????? ????? ?????? ?????,?+?+?,"???""?",???? ??????,18,-,-,489,????,1544
983,0,27,25,1,1,11,27,0,3116,385,37,0,742,3538,10,26,10,26,"8,202.00",???? ???,????? ?????,"???? ???? ??""?",???? ????,41972,?????? ?'-1 ?'-2,??? ???,2610,23/02/2020,2/16/2020 0:00,?????? ??????,?+?+?,"???""?",???? ??????,18,-,-,490,????,1543
984,0,62,54,7,1,15,62,0,1102,106,46,0,329,1254,0,33,0,33,"7,583.00",???? ???,????? ?????,"?.?.?.? ???? ????? ??????? ??""",??????-??' ??????,104,??????-??' ??????,??????,7100,23/02/2020,2/16/2020 0:00,?????? ??????,?+?+?,"??""?",???? ??????,19,-,1725,542,????,1542
985,0,27,25,2,0,17,27,0,1159,107,48,0,365,1314,0,6,0,6,"7,311.00",???? ???,????? ?????,"???? ????? ????? ???? ????? ?????? ??""?",???? ??????,44194,???? ??????,??????,7100,23/02/2020,2/16/2020 0:00,?????? ??????,?+?+?,"??""?",???? ??????,19,-,1684,1213,????,1541
986,0,19,17,2,0,4,19,0,3224,374,122,0,291,3720,0,18,0,18,"8,367.00",???? ???,????? ?????,"??? ????? ????? ??????? ??""?",???? - A,28179,???? - A,????,2660,23/02/2020,2/16/2020 0:00,?????? ??????,?+?+?,"???""?",???? ??????,18,-,-,1279,????,1540
987,0,31,28,3,0,8,31,0,3092,472,133,0,853,3697,0,28,0,28,"9,073.00",???? ???,????? ?????,??? & ????? ??? ????? ????? ??,??? ????. .,49290,??? 3      .,?????,7400,23/02/2020,2/16/2020 0:00,?????? ??????,?+?+?,"??""?",???? ??????,19,-,-,1277,????,1539
988,2,77,56,7,14,67,79,2,673,73,35,0,254,783,9,21,9,21,"7,033.00",???? ???,????? ?????,"???? - ???? ?????? ????? ??""?",??? 01,45638,????? ?????,??? ???,9000,23/02/2020,2/16/2020 0:00,?????? ??????,?+?+?,"???""?",???? ??????,18,-,-,451,????,1538
989,0,5,0,4,1,2,5,0,0,35,8,0,6,43,3,8,3,8,"5,131.00",???? ???,????? ?????,"???? ???? ?????? ?????? ??""?",??????,41217,??????,???? ???????,2034,23/02/2020,2/16/2020 0:00,?????? ??????,?+?,"???""?",???? ??????,18,-,1790,415,????,1537
990,0,35,0,34,1,13,35,0,0,490,143,0,188,633,10,34,10,34,"9,043.00",???? ???,????? ?????,??? & ????? ??? ????? ????? ??,??? ????.  .,49291,??? 3      .,?????,7400,23/02/2020,2/16/2020 0:00,?????? ??????,?+?,"??""?",???? ??????,19,-,-,426,????,1536
991,0,7,6,0,1,4,7,0,152,19,8,0,11,179,5,7,5,7,"5,388.00",???? ???,??????? ?????,"??? ?????? ????? ??""?",???? ????,36774,???? ????,???? ????,99,23/02/2020,2/16/2020 0:00,?????? ??????,?+?+?,"???""?",???? ??????,18,-,-,1461,????,1535
992,0,29,23,2,4,8,29,0,590,96,34,0,98,720,11,29,11,29,"5,777.00",????? ???? (???? ??????),??????? ?????,"?.?. ???? ??? ???? ??""?",?????? ?,65347,?????? ?,?????,7700,09/02/2020,2/2/2020 0:00,?????? ??????,?+?+?,"??""?",???? ??????,19,????? 2020,-,-,??????,1534
993,0,30,25,3,2,14,30,0,641,103,38,0,100,782,12,30,12,30,"5,777.00",???? ???,??????? ?????,"?.?. ???? ??? ???? ??""?",?????? ?,65346,?????? ?,?????,7700,09/02/2020,2/2/2020 0:00,?????? ??????,?+?+?,"??""?",???? ??????,19,????? 2020,-,-,??????,1533
994,0,126,92,27,7,42,126,0,1692,194,64,0,415,1950,32,126,32,126,"7,826.00",????? ???? (???? ??????),??????? ?????,"???? ?????? ???? ?????? ??""?",??????,61709,??????,??????,7100,09/02/2020,2/2/2020 0:00,?????? ??????,?+?+?,"??""?",???? ??????,19,????? 2020,-,-,??????,1532
995,0,234,157,53,24,108,234,0,2388,397,161,0,866,2946,60,302,60,302,"6,749.00",????? ???? (???? ??????),??????? ?????,"????????? ?????? ?????? ??""?",???? ????,65321,???? ????,????,4000,09/02/2020,2/2/2020 0:00,?????? ??????,?+?+?,"??""?",???? ??????,19,????? 2020,-,-,??????,1531
996,0,42,26,9,7,14,44,0,841,135,49,0,35,1025,11,56,11,56,"8,149.00",??? ????? ????,??????? ?????,"?????? ???? ????? ??""?",???? ?? ?,47988,???? ?? ?,???? ????,3750,10/02/2020,2/2/2020 0:00,?????? ??????,?+?+?,"???""?",???? ??????,18,????? 2020,-,-,??????,1530
997,0,40,33,5,2,20,40,0,968,141,56,0,123,1165,20,40,20,40,"6,355.00",???? ??? ???? ????????,??????? ?????,"???? ???? ??? ??""?",???? ????,63393,???? ??,?????,3570,10/02/2020,2/2/2020 0:00,?????? ??????,?+?+?,"???""?",???? ??????,18,????? 2020,-,-,??????,1529
998,0,54,43,7,4,27,54,0,996,153,50,0,124,1199,27,54,27,54,"6,555.00",????? ???? (???? ??????),??????? ?????,? ???? ???? ???,???? ????,55132,???? ??,?????,3570,10/02/2020,2/2/2020 0:00,?????? ??????,?+?+?,"???""?",???? ??????,18,????? 2020,-,-,??????,1528
999,0,146,97,39,10,101,146,0,5581,995,188,0,4087,6764,29,146,29,146,"11,794.00",????? ???? (???? ??????),??????? ?????,"???? ????? ??""?",?????? ????,63699,?????? ????,???????,3000,09/02/2020,2/2/2020 0:00,?????? ??????,?+?+?,"???""?",???? ??????,18,????? 2020,-,-,??????,1527
1000,0,66,46,15,5,41,66,0,5925,1072,195,0,4286,7192,13,66,13,66,"10,695.00",????? ???? (???? ??????),??????? ?????,????? ????? ???? ????? ???,?????? ????,22167,?????? ????,???????,3000,09/02/2020,2/2/2020 0:00,?????? ??????,?+?+?,"???""?",???? ??????,18,????? 2020,-,-,??????,1526
1001,0,64,39,20,5,42,64,0,5600,1019,180,0,4154,6799,12,64,12,64,"11,350.00",????? ???? (???? ??????),??????? ?????,????? ????? ???? ????? ???,?????? ????,63611,?????? ????,???????,3000,09/02/2020,2/2/2020 0:00,?????? ??????,?+?+?,"???""?",???? ??????,18,????? 2020,-,-,??????,1525
1002,0,247,161,75,11,182,247,0,4339,796,122,0,3170,5257,49,247,49,247,"16,988.00",????? ???? (???? ??????) ???? ????????,??????? ?????,"?.?.?? ????? ??""?",???????? ?????,66095,???????? ?????,???????,3000,09/02/2020,2/2/2020 0:00,?????? ??????,?+?+?,"??""?",???? ??????,19,????? 2020,-,-,??????,1524
1003,0,49,30,18,1,19,49,0,5046,991,62,0,1294,6099,9,49,9,49,"7,798.00",???? ??? ???? ????????,??????? ?????,"??? ?????, ???? ????? ??""?",??? ?,50186,??? ?,??? ???,2610,09/02/2020,2/2/2020 0:00,?????? ??????,?+?+?,"???""?",???? ??????,18,????? 2020,-,-,??????,1523
1004,0,51,36,15,0,22,51,0,5049,998,61,0,1298,6108,10,51,10,51,"7,795.00",???? ??? ???? ????????,??????? ?????,"??? ?????, ???? ????? ??""?",??? ?,50182,??? ?,??? ???,2610,09/02/2020,2/2/2020 0:00,?????? ??????,?+?+?,"???""?",???? ??????,18,????? 2020,-,-,??????,1522
1005,0,68,47,19,2,32,68,0,5036,1004,60,0,1282,6100,13,68,13,68,"7,989.00",???? ???,??????? ?????,"??? ?????, ???? ????? ??""?",??? ?,45081,??? ?,??? ???,2610,09/02/2020,2/2/2020 0:00,?????? ??????,?+?+?,"???""?",???? ??????,18,????? 2020,-,-,??????,1521
1006,0,15,9,5,1,5,15,0,5116,1018,64,0,1334,6198,3,15,3,15,"7,808.00",???? ???,??????? ?????,"??? - ?????? ????? ?????? ??""?",??? ?,51440,??? ?,??? ???,2610,09/02/2020,2/2/2020 0:00,?????? ??????,?+?+?,"???""?",???? ??????,18,????? 2020,-,-,??????,1520
1007,0,31,22,7,2,12,31,0,5340,1071,70,0,1373,6481,6,31,6,31,"7,518.00",???? ???,??????? ?????,"??? - ?????? ????? ?????? ??""?",??? ?,51438,??? ?,??? ???,2610,09/02/2020,2/2/2020 0:00,?????? ??????,?+?+?,"???""?",???? ??????,18,????? 2020,-,-,??????,1519
1008,0,70,47,21,2,32,70,0,5626,1118,74,0,1403,6818,14,70,14,70,"6,980.00",???? ???,??????? ?????,???? ????? ???? ????? ?????? ?,??? ?,45078,??? ?,??? ???,2610,09/02/2020,2/2/2020 0:00,?????? ??????,?+?+?,"???""?",???? ??????,18,????? 2020,-,-,??????,1518
1009,0,27,17,10,0,10,27,0,5313,1056,63,0,1367,6432,5,27,5,27,"7,618.00",???? ???,??????? ?????,"?????? ???? ????? ??""?",??? ?,51439,??? ?,??? ???,2610,09/02/2020,2/2/2020 0:00,?????? ??????,?+?+?,"???""?",???? ??????,18,????? 2020,-,-,??????,1517
1010,0,60,36,24,0,29,60,0,5376,1068,70,0,1379,6514,12,60,12,60,"7,618.00",???? ???,??????? ?????,"?????? ???? ????? ??""?",??? ?,50192,??? ?,??? ???,2610,09/02/2020,2/2/2020 0:00,?????? ??????,?+?+?,"???""?",???? ??????,18,????? 2020,-,-,??????,1516
1011,0,34,22,12,0,12,34,0,5301,1050,69,0,1375,6420,6,34,6,34,"7,618.00",????? ???? (???? ??????),??????? ?????,"?????? ???? ????? ??""?",??? ?,50183,??? ?,??? ???,2610,09/02/2020,2/2/2020 0:00,?????? ??????,?+?+?,"???""?",???? ??????,18,????? 2020,-,-,??????,1515
1012,0,42,26,15,1,16,42,0,5354,1064,68,0,1380,6486,8,42,8,42,"7,618.00",???? ???,??????? ?????,"?????? ???? ????? ??""?",??? ?,50181,??? ?,??? ???,2610,09/02/2020,2/2/2020 0:00,?????? ??????,?+?+?,"???""?",???? ??????,18,????? 2020,-,-,??????,1514
1013,0,56,39,17,0,27,56,0,5436,1087,69,0,1390,6592,11,56,11,56,"7,618.00",???? ???,??????? ?????,"?????? ???? ????? ??""?",??? ?,50180,??? ?,??? ???,2610,09/02/2020,2/2/2020 0:00,?????? ??????,?+?+?,"???""?",???? ??????,18,????? 2020,-,-,??????,1513
1014,0,13,8,5,0,3,13,0,5267,1045,62,0,1363,6374,2,14,2,14,"7,700.00",????? ???? (???? ??????),??????? ?????,"????? ???? ??""?",??? ?,45084,??? ?,??? ???,2610,09/02/2020,2/2/2020 0:00,?????? ??????,?+?+?,"???""?",???? ??????,18,????? 2020,-,-,??????,1512
